1001079978||None|242.49|||28|1001|https://www.lowes.com/pd/Google-Nest-Learning-3rd-Gen-Brass-Smart-Thermostat-with-Wi-Fi-Compatibility/1001079978|Google Nest Learning Smart Thermostat (3rd Generation) with WiFi Compatibility - Brass 
1001161584||None|249|||22|1010|https://www.lowes.com/pd/Google-Nest-Learning-3rd-Gen-Polished-Steel-Smart-Thermostat-with-Wi-Fi-Compatibility/1001161584|Google Nest Learning Smart Thermostat (3rd Generation) with WiFi Compatibility - Polished Steel 
1001134798||None|199|||0|1008|https://www.lowes.com/pd/Google-Nest-Thermostat-Nest-E-Thermostat-and-Room-Sensor-with-Wi-Fi-Compatibility/1001134798|Google Nest Smart Thermostat E with WiFi Compatibility and Google Nest Temperature Smart Sensor 
1002690980||None|2490|||10|1003|https://www.lowes.com/pd/Google-Nest-Learning-Thermostat-3rd-Gen-10-Pack-Stainless-Steel-Smart-Thermostat-with-Wi-Fi-Compatibility-10-Pack/1002690980|Google Nest Learning Smart Thermostat (3rd Generation) with WiFi Compatibility in Stainless Steel (10-Pack) 
1001424660||0|0|||0|1010|https://www.lowes.com/pd/Bosch-White-Smart-Thermostat-with-Wi-Fi-Compatibility/1001424660|Bosch White Smart Thermostat with Wi-Fi Compatibility 
1001424660||0|0|||0|1003|https://www.lowes.com/pd/Bosch-White-Smart-Thermostat-with-Wi-Fi-Compatibility/1001424660|Bosch White Smart Thermostat with Wi-Fi Compatibility 
1002690964||None|597|||0|1001|https://www.lowes.com/pd/Google-Nest-White-Smart-Thermostat-and-Room-Sensor-with-Wi-Fi-Compatibility-2-Pack/1002690964|Google Nest Learning Smart Thermostat (3rd Generation) with WiFi Compatibility in White (2-Pack) and Google Nest Temperature Smart Sensor (3-Pack) 
1002690964||None|597|||0|1003|https://www.lowes.com/pd/Google-Nest-White-Smart-Thermostat-and-Room-Sensor-with-Wi-Fi-Compatibility-2-Pack/1002690964|Google Nest Learning Smart Thermostat (3rd Generation) with WiFi Compatibility in White (2-Pack) and Google Nest Temperature Smart Sensor (3-Pack) 
1000940714||None|79|||84|1006|https://www.lowes.com/pd/ecobee-2-pack-White-Smart-Room-Sensor-with-Wi-Fi-Compatibility/1000940714|ecobee 2-pack White Smart Room Sensor with Wi-Fi Compatibility 
1000833154||None|199.98|||22|1004|https://www.lowes.com/pd/Honeywell-T9-Smart-Thermostat-with-Sensor-Gray-White-Smart-Thermostat-and-Room-Sensor-with-Wi-Fi-Compatibility/1000833154|Honeywell T9 Smart Thermostat with Sensor Gray/White Smart Thermostat and Room Sensor with Wi-Fi Compatibility 
1002731540||None|498|||28|1008|https://www.lowes.com/pd/Google-Nest-White-Thermostat-with-Wi-Fi-Compatibility-2-Pack/1002731540|Google Nest Learning Smart Thermostat (3rd Generation) with WiFi Compatibility in White (2-Pack) 
